id,code,name,created_at
02a9ac27-77a9-4bfc-bafd-3cba0425e978,DEFIL,DEPARTAMENTO DE FILOSOFIA,2024-01-02 21:27:14.083690
e36c47fb-13b3-46a1-a543-75d264831eba,DEFIS,DEPARTAMENTO DE FISICA,2024-01-02 21:27:14.083690
555f419c-aa30-4f16-8589-f3a76e7a4bc5,DEGEO,DEPARTAMENTO DE GEOLOGIA,2024-01-02 21:27:14.083690
6e8778ce-192d-43a8-b82f-f6a68a952ecb,DEGEP,DEPARTAMENTO DE GESTAO PUBLICA,2024-01-02 21:27:14.083690
2b4228fa-cf17-4472-b0f2-641b7fe64e6b,DEHIS,DEPARTAMENTO DE HISTORIA,2024-01-02 21:27:14.083690
45aaf1ca-ec2f-48e6-9293-c27d155864d0,DEJOR,DEPARTAMENTO DE JORNALISMO,2024-01-02 21:27:14.083690
2f9a7229-8299-4b24-815d-52ae73607d25,DELET,DEPARTAMENTO DE LETRAS,2024-01-02 21:27:14.083690
63b77ec0-792f-432f-8c82-3d9b428f4e90,DEMAT,DEPARTAMENTO DE MATEMATICA,2024-01-02 21:27:14.083690
8495a427-432a-4c2a-aa78-b413c23640a0,DEMEC,DEPARTAMENTO DE ENGENHARIA MECANICA,2024-01-02 21:27:14.083690
740d4cef-b898-41b1-a11a-e48c14d8a1c2,DEMET,DEPARTAMENTO DE ENGENHARIA METALURGICA E DE MATERIAIS,2024-01-02 21:27:14.083690
39e47827-a68f-496a-9296-b286e5fb8966,DEMIN,DEPARTAMENTO DE ENGENHARIA DE MINAS,2024-01-02 21:27:14.083690
188d92f7-183b-4627-97c8-a48efe55cc8f,DEMSC,"DEPARTAMENTO DE MEDICINA DE FAMILIA, SAUDE MENTAL E COLETIVA",2024-01-02 21:27:14.083690
a3995cc8-b99a-43e2-82d0-25d21fc2205e,DEMUL,DEPARTAMENTO DE MUSEOLOGIA,2024-01-02 21:27:14.083690
636b2c53-c67a-4ee4-8d08-7a3c690fe9e2,DEMUS,DEPARTAMENTO DE MUSICA,2024-01-02 21:27:14.083690
be7529d9-ffe4-4874-bcf7-0111c9b6abb2,DENCS,DEPARTAMENTO DE NUTRICAO CLINICA E SOCIAL,2024-01-02 21:27:14.083690
c11398ff-28db-4b98-8fd8-8673ee383dde,DEPRO,DEPARTAMENTO DE ENGENHARIA DE PRODUCAO,2024-01-02 21:27:14.083690
f60f2048-24ac-410f-881c-cf6fd8baa9c3,DEQUI,DEPARTAMENTO DE QUIMICA,2024-01-02 21:27:14.083690
75d14b8d-0e6d-4bfd-84dc-c6c2c89fdbf7,DESSO,DEPARTAMENTO DE SERVICO SOCIAL,2024-01-02 21:27:14.083690
c8657a31-3597-4460-8411-203bdc199b0a,DETUR,DEPARTAMENTO DE TURISMO,2024-01-02 21:27:14.083690
638fdeaa-14c7-44e9-8d2c-3a8a576a84c3,DEURB,DEPARTAMENTO DE ENGENHARIA URBANA,2024-01-02 21:27:14.083690
0dce5b6f-f290-4af4-9c41-3000b3bcdac5,DEACL,DEPARTAMENTO DE ANALISES CLINICAS,2024-01-03 19:04:46.720703
b46b8c7d-be8e-4ebd-98eb-01109ce9be9e,DEALI,DEPARTAMENTO DE ALIMENTOS,2024-01-03 19:04:46.720703
2472dee9-0f71-4ccf-9155-d742954e04cd,DEAMB,DEPARTAMENTO DE ENGENHARIA AMBIENTAL,2024-01-03 19:04:46.720703
a29c271a-07e1-4c2e-96c8-1b24e33de384,DEARQ,DEPARTAMENTO DE ARQUITETURA E URBANISMO,2024-01-03 19:04:46.720703
c7aa873a-c3a8-4199-b854-6fdb5578bbf1,DEART,DEPARTAMENTO DE ARTES,2024-01-03 19:04:46.720703
2a3d3c29-fb39-4702-8709-47b062fd7c7a,DEBIO,"DEPARTAMENTO DE BIODIVERSIDADE, EVOLUCAO E MEIO AMBIENTE",2024-01-03 19:04:46.720703
553c9b83-293b-47fc-b7d2-9ca77d3b353c,DECAD,DEPARTAMENTO DE CIENCIAS ADMINISTRATIVAS,2024-01-03 19:04:46.720703
09cb499c-d14a-41ec-a39b-01ea0fbdd3bf,DECAT,DEPARTAMENTO DE ENGENHARIA DE CONTROLE E AUTOMACAO E TECNICAS FUNDAMENTAIS,2024-01-03 19:04:46.720703
349412cf-ea7c-456a-b9ca-72d0f36982cf,DECBI,DEPARTAMENTO DE CIENCIAS BIOLOGICAS,2024-01-03 19:04:46.720703
7fb82fd8-3d22-4a80-be53-76a36cf12a1a,DECEA,DEPARTAMENTO DE CIENCIAS EXATAS E APLICADAS -J.MONLEVADE,2024-01-03 19:04:46.720703
ab1797ea-252f-4df5-997d-9006879f6ddb,DECEG,DEPARTAMENTO DE CIENCIAS ECONOMICAS E GERENCIAIS,2024-01-03 19:04:46.720703
1ead0699-c32a-4627-af95-66c5c5880840,DECGP,"DEPARTAMENTO DE CIRURGIA, GINECOLOGIA E OBSTETRICIA",2024-01-03 19:04:46.720703
4abe25d9-80ff-409d-8f00-a16e6ea2e5c6,DECIV,DEPARTAMENTO DE ENGENHARIA CIVIL,2024-01-03 19:04:46.720703
996afa7d-1baf-4e39-beb2-1f4217b50028,DECOM,DEPARTAMENTO DE COMPUTACAO,2024-01-03 19:04:46.720703
cbbe32b3-0ae3-4861-81df-943663fcf9cd,DECPA,DEPARTAMENTO DE CLINICAS PEDIATRICAS E DO ADULTO,2024-01-03 19:04:46.720703
4110e129-139f-4f84-ad55-f4fb966e78b6,DECSI,DEPARTAMENTO DE COMPUTACAO E SISTEMAS,2024-01-03 19:04:46.720703
10122299-be4d-4ccc-b56e-59554fd948f5,DECSO,DEPARTAMENTO DE CIENCIAS SOCIAIS,2024-01-03 19:04:46.720703
079c8bcc-eff0-43ba-b967-b0964a322677,DEDIR,DEPARTAMENTO DE DIREITO,2024-01-03 19:04:46.720703
087822c6-f3d4-414f-8625-d41829e841ce,DEEAD,DEPARTAMENTO DE ENSINO A DISTANCIA,2024-01-03 19:04:46.720703
b43fa0e3-05a9-47d1-a23a-17e7e42557be,DEECO,DEPARTAMENTO DE CIENCIAS ECONOMICAS,2024-01-03 19:04:46.720703
c930b96c-18ee-42d5-8372-3b16c9cc3e4c,DEEDU,DEPARTAMENTO DE EDUCACAO,2024-01-03 19:04:46.720703
d46a1d67-3710-4437-a577-0b1d57ab55e4,DEEFD,DEPARTAMENTO DE EDUCACAO FISICA,2024-01-03 19:04:46.720703
c11e1985-ce89-4d47-b3d1-b756530c7c8b,DEELT,DEPARTAMENTO DE ENGENHARIA ELETRICA,2024-01-03 19:04:46.720703
1812ca84-67a9-4c6d-b689-f646ff4987e8,DEEMA,DEPARTAMENTO DE EDUCACAO MATEMATICA,2024-01-03 19:04:46.720703
204e1aa2-aa45-4a32-a4f6-03cea73974c9,DEENP,DEPARTAMENTO DE ENGENHARIA DE PRODUCAO - ICEA,2024-01-03 19:04:46.720703
390614b3-1c94-4c22-90e3-aa2fee0f7db1,DEEST,DEPARTAMENTO DE ESTATISTICA,2024-01-03 19:04:46.720703
8d29fbde-a7f9-4600-9e90-1ab21a185b4d,DEETE,DEPARTAMENTO DE EDUCACAO E TECNOLOGIAS,2024-01-03 19:04:46.720703
a33de0e8-0d88-4941-87c3-2d7d42dbfd31,DEFAR,DEPARTAMENTO DE FARMACIA,2024-01-03 19:04:46.720703
8d2cd23a-cea5-4b9c-8a59-798a5b5afafd,DEFIL,DEPARTAMENTO DE FILOSOFIA,2024-01-03 19:04:46.720703
d16fbed1-1f34-4659-b498-57b7ccc51727,DEFIS,DEPARTAMENTO DE FISICA,2024-01-03 19:04:46.720703
28515ec3-20b9-4ec5-922e-a2b865cd0d63,DEGEO,DEPARTAMENTO DE GEOLOGIA,2024-01-03 19:04:46.720703
b9270da6-e1bb-41de-a83b-b68aa77fa15e,DEGEP,DEPARTAMENTO DE GESTAO PUBLICA,2024-01-03 19:04:46.720703
f0373134-c631-43f1-9b26-5b09605965bd,DEHIS,DEPARTAMENTO DE HISTORIA,2024-01-03 19:04:46.720703
218c7881-eb26-4c6b-b4cf-fa75e1d5c79d,DEJOR,DEPARTAMENTO DE JORNALISMO,2024-01-03 19:04:46.720703
298584c2-5ba4-477c-a898-eb515ba48bb9,DELET,DEPARTAMENTO DE LETRAS,2024-01-03 19:04:46.720703
e6fe5f89-09cb-453d-88aa-6dd81f4d8246,DEMAT,DEPARTAMENTO DE MATEMATICA,2024-01-03 19:04:46.720703
2de171b6-d9e7-4d7e-a06d-7662a3781d58,DEMEC,DEPARTAMENTO DE ENGENHARIA MECANICA,2024-01-03 19:04:46.720703
45046523-81d8-404e-b9b0-67ae2b65572a,DEMET,DEPARTAMENTO DE ENGENHARIA METALURGICA E DE MATERIAIS,2024-01-03 19:04:46.720703
6b1c8563-272e-423a-b55b-2bf22214c3c6,DEMIN,DEPARTAMENTO DE ENGENHARIA DE MINAS,2024-01-03 19:04:46.720703
9350d6af-5887-4e27-8eee-9a33dd106db2,DEMSC,"DEPARTAMENTO DE MEDICINA DE FAMILIA, SAUDE MENTAL E COLETIVA",2024-01-03 19:04:46.720703
5629c9ad-46a5-47cf-a1e6-617625922bd9,DEMUL,DEPARTAMENTO DE MUSEOLOGIA,2024-01-03 19:04:46.720703
36796281-dc5b-4f50-856c-853e0bf2908c,DEMUS,DEPARTAMENTO DE MUSICA,2024-01-03 19:04:46.720703
b5d54f16-99b1-48bf-a0f9-35937a1b684d,DENCS,DEPARTAMENTO DE NUTRICAO CLINICA E SOCIAL,2024-01-03 19:04:46.720703
0d19ea8f-8efc-4eaf-ac9a-5f995750e16c,DEPRO,DEPARTAMENTO DE ENGENHARIA DE PRODUCAO,2024-01-03 19:04:46.720703
603e0a94-0914-4263-99f7-6ab0d7baab49,DEQUI,DEPARTAMENTO DE QUIMICA,2024-01-03 19:04:46.720703
4c449169-4eb7-4ecd-b964-1f45e9096782,DESSO,DEPARTAMENTO DE SERVICO SOCIAL,2024-01-03 19:04:46.720703
3b5ee759-e8e8-490d-b98b-cf3205b9fa69,DETUR,DEPARTAMENTO DE TURISMO,2024-01-03 19:04:46.720703
9090132f-39c2-4cf4-8a23-560bdc504a2b,DEURB,DEPARTAMENTO DE ENGENHARIA URBANA,2024-01-03 19:04:46.720703
546d23c2-828c-461f-a496-81c21d125916,DEACL,DEPARTAMENTO DE ANALISES CLINICAS,2024-05-05 16:28:40.249002
5a7f27bd-d995-4b9f-8975-24550a26a0c8,DEALI,DEPARTAMENTO DE ALIMENTOS,2024-05-05 16:28:40.249002
056c8a8a-fe58-4ce5-a8ec-c2951c56d616,DEAMB,DEPARTAMENTO DE ENGENHARIA AMBIENTAL,2024-05-05 16:28:40.249002
1e7822e5-495d-47b0-81e4-e60a18ee6c14,DEARQ,DEPARTAMENTO DE ARQUITETURA E URBANISMO,2024-05-05 16:28:40.249002
2bda452f-ca5c-40cc-b62a-84ed4b081071,DEART,DEPARTAMENTO DE ARTES,2024-05-05 16:28:40.249002
87115a01-4977-4a25-9d50-ee20237b7555,DEBIO,"DEPARTAMENTO DE BIODIVERSIDADE, EVOLUCAO E MEIO AMBIENTE",2024-05-05 16:28:40.249002
44af37a9-4cb6-4bf6-88e6-52fb122e2e48,DECAD,DEPARTAMENTO DE CIENCIAS ADMINISTRATIVAS,2024-05-05 16:28:40.249002
72977f07-4f25-4196-887a-ee04485b2b4e,DECAT,DEPARTAMENTO DE ENGENHARIA DE CONTROLE E AUTOMACAO E TECNICAS FUNDAMENTAIS,2024-05-05 16:28:40.249002
27a6877e-09c3-40b7-ad9d-4ea583646551,DECBI,DEPARTAMENTO DE CIENCIAS BIOLOGICAS,2024-05-05 16:28:40.249002
b6ddda02-a962-4a79-aed2-999b67a09b69,DECEA,DEPARTAMENTO DE CIENCIAS EXATAS E APLICADAS -J.MONLEVADE,2024-05-05 16:28:40.249002
61296215-09ab-469e-9b1b-62e65856cc10,DECGP,"DEPARTAMENTO DE CIRURGIA, GINECOLOGIA E OBSTETRICIA",2024-05-05 16:28:40.249002
09989f14-0786-4d95-8b83-55825a112e39,DECIV,DEPARTAMENTO DE ENGENHARIA CIVIL,2024-05-05 16:28:40.249002
3936fee8-b574-4da5-9c68-6d695acd9868,DECOM,DEPARTAMENTO DE COMPUTACAO,2024-05-05 16:28:40.249002
eda5b0fb-bb80-4e59-87e1-593272126791,DECPA,DEPARTAMENTO DE CLINICAS PEDIATRICAS E DO ADULTO,2024-05-05 16:28:40.249002
3ab23868-15a7-4c77-b763-ecca52a8e837,DECSI,DEPARTAMENTO DE COMPUTACAO E SISTEMAS,2024-05-05 16:28:40.249002
131c52d9-99db-4c8f-a8e9-a75cb9626894,DECSO,DEPARTAMENTO DE CIENCIAS SOCIAIS,2024-05-05 16:28:40.249002
fbe553e8-2daf-41d9-b4f9-d034a9223d43,DEDIR,DEPARTAMENTO DE DIREITO,2024-05-05 16:28:40.249002
88a00f31-39fd-4768-b0af-20ab608b11dc,DEECO,DEPARTAMENTO DE CIENCIAS ECONOMICAS,2024-05-05 16:28:40.249002
b8f4df8d-158d-4e01-92fe-978a3d938ea2,DEEDU,DEPARTAMENTO DE EDUCACAO,2024-05-05 16:28:40.249002
07865c8a-20eb-4b87-8d64-18bbc484e733,DEEFD,DEPARTAMENTO DE EDUCACAO FISICA,2024-05-05 16:28:40.249002
9738a0aa-ae13-452e-8fbb-d67faee69009,DEELT,DEPARTAMENTO DE ENGENHARIA ELETRICA,2024-05-05 16:28:40.249002
3e0f5edf-24cc-45ec-9069-be7e63d7824d,DEEMA,DEPARTAMENTO DE EDUCACAO MATEMATICA,2024-05-05 16:28:40.249002
450b966f-e8f4-4901-8ebd-c08122815977,DEENP,DEPARTAMENTO DE ENGENHARIA DE PRODUCAO - ICEA,2024-05-05 16:28:40.249002
9676cc09-077b-4fc6-9227-39e60a3c6a2e,DEEST,DEPARTAMENTO DE ESTATISTICA,2024-05-05 16:28:40.249002
53df814d-cb1d-40b6-ace8-b816775134f0,DEETE,DEPARTAMENTO DE EDUCACAO E TECNOLOGIAS,2024-05-05 16:28:40.249002
2f90d61e-6def-4002-bfcf-e912e7f866e3,DEFAR,DEPARTAMENTO DE FARMACIA,2024-05-05 16:28:40.249002
67acd016-dc95-4397-9b93-26341c24f689,DEFIL,DEPARTAMENTO DE FILOSOFIA,2024-05-05 16:28:40.249002
962d2884-549f-4bb0-9be3-8592448a6a06,DEFIS,DEPARTAMENTO DE FISICA,2024-05-05 16:28:40.249002
c0f6a4cf-3bea-4f07-aa3a-07060070ec0e,DEGEO,DEPARTAMENTO DE GEOLOGIA,2024-05-05 16:28:40.249002
398a119a-a2a8-441d-a88b-7c67c97a8ef7,DEGEP,DEPARTAMENTO DE GESTAO PUBLICA,2024-05-05 16:28:40.249002
7d33671c-ec93-497a-bfb7-0f8e3d4b5f5f,DEHIS,DEPARTAMENTO DE HISTORIA,2024-05-05 16:28:40.249002
c7c8f60b-931c-4d5b-84dc-5d3a8d1c562c,DEJOR,DEPARTAMENTO DE JORNALISMO,2024-05-05 16:28:40.249002
45270b72-8ee9-4952-a5ba-92b7d241a117,DELET,DEPARTAMENTO DE LETRAS,2024-05-05 16:28:40.249002
7f30c096-2986-4270-86c7-fbdea0e88322,DEMAT,DEPARTAMENTO DE MATEMATICA,2024-05-05 16:28:40.249002
3c15b09a-0f4d-4135-bd20-347afcd1223b,DEMEC,DEPARTAMENTO DE ENGENHARIA MECANICA,2024-05-05 16:28:40.249002
7e35c74c-dee6-4e2e-b976-3208e1a6c5a9,DEMET,DEPARTAMENTO DE ENGENHARIA METALURGICA E DE MATERIAIS,2024-05-05 16:28:40.249002
c8f4c20e-5274-46a7-b33f-94cce3982429,DEMIN,DEPARTAMENTO DE ENGENHARIA DE MINAS,2024-05-05 16:28:40.249002
cdd7c221-8dae-4670-a641-96e43bd80724,DEMSC,"DEPARTAMENTO DE MEDICINA DE FAMILIA, SAUDE MENTAL E COLETIVA",2024-05-05 16:28:40.249002
0e51d115-c740-4534-a15c-36f81549cc53,DEMUL,DEPARTAMENTO DE MUSEOLOGIA,2024-05-05 16:28:40.249002
acd58d23-6820-4124-a822-1dfe2fd364f0,DEMUS,DEPARTAMENTO DE MUSICA,2024-05-05 16:28:40.249002
659ec6f6-4c25-461c-9867-0c4416576749,DENCS,DEPARTAMENTO DE NUTRICAO CLINICA E SOCIAL,2024-05-05 16:28:40.249002
d393dabb-2783-4504-b827-8785fc834b42,DEPRO,DEPARTAMENTO DE ENGENHARIA DE PRODUCAO,2024-05-05 16:28:40.249002
6885be9d-a90d-4d96-91e2-24f0d8e0272d,DEQUI,DEPARTAMENTO DE QUIMICA,2024-05-05 16:28:40.249002
3ccccf7a-6499-4759-8816-d9416889a1c1,DESSO,DEPARTAMENTO DE SERVICO SOCIAL,2024-05-05 16:28:40.249002
b21c8b10-df05-4d97-9ee5-73f1a1424348,DETUR,DEPARTAMENTO DE TURISMO,2024-05-05 16:28:40.249002
973ce92b-0f5c-4962-9760-745ffe8d3016,DEURB,DEPARTAMENTO DE ENGENHARIA URBANA,2024-05-05 16:28:40.249002
c7a9b75a-c498-4a69-b6f7-499ea1fcfb7f,DEACL,DEPARTAMENTO DE ANALISES CLINICAS,2024-05-05 16:53:09.587484
85864cb8-8a94-42f6-a4fb-b06017e284c7,DEALI,DEPARTAMENTO DE ALIMENTOS,2024-05-05 16:53:09.587484
48efa31a-a404-421e-a1a8-c2a1e8e883b4,DEAMB,DEPARTAMENTO DE ENGENHARIA AMBIENTAL,2024-05-05 16:53:09.587484
d7c97b4f-974c-4d67-96a4-d744a54c5040,DEARQ,DEPARTAMENTO DE ARQUITETURA E URBANISMO,2024-05-05 16:53:09.587484
edfd56cf-e37c-465f-b8bf-f777660b8a52,DEART,DEPARTAMENTO DE ARTES,2024-05-05 16:53:09.587484
33d4a788-cbcd-458b-a466-10c1f803d9f9,DEBIO,"DEPARTAMENTO DE BIODIVERSIDADE, EVOLUCAO E MEIO AMBIENTE",2024-05-05 16:53:09.587484
2b74361e-4d71-47ed-add9-adb6e11b9d3b,DECAD,DEPARTAMENTO DE CIENCIAS ADMINISTRATIVAS,2024-05-05 16:53:09.587484
68f3e429-0433-46d8-8459-32df24e48bc3,DECAT,DEPARTAMENTO DE ENGENHARIA DE CONTROLE E AUTOMACAO E TECNICAS FUNDAMENTAIS,2024-05-05 16:53:09.587484
68f766fb-d934-4a5f-a6e9-dc24654877e8,DECBI,DEPARTAMENTO DE CIENCIAS BIOLOGICAS,2024-05-05 16:53:09.587484
24287aa5-39a8-4f9f-accb-330a92d09de4,DECEA,DEPARTAMENTO DE CIENCIAS EXATAS E APLICADAS -J.MONLEVADE,2024-05-05 16:53:09.587484
3b5e21f2-9632-4996-94bb-cf54c6fb2042,DECGP,"DEPARTAMENTO DE CIRURGIA, GINECOLOGIA E OBSTETRICIA",2024-05-05 16:53:09.587484
c3176354-b8bf-4096-a256-3cb5485568b7,DECIV,DEPARTAMENTO DE ENGENHARIA CIVIL,2024-05-05 16:53:09.587484
fc022526-5927-4026-a463-45cfe40df580,DECOM,DEPARTAMENTO DE COMPUTACAO,2024-05-05 16:53:09.587484
f607400e-18bd-40f0-ac5a-83927f012886,DECPA,DEPARTAMENTO DE CLINICAS PEDIATRICAS E DO ADULTO,2024-05-05 16:53:09.587484
1c3cc7fc-42e0-459a-a9e7-12e8bbc551dc,DECSI,DEPARTAMENTO DE COMPUTACAO E SISTEMAS,2024-05-05 16:53:09.587484
f2b8b1f8-93ab-4adb-9247-bb4c239ef2fd,DECSO,DEPARTAMENTO DE CIENCIAS SOCIAIS,2024-05-05 16:53:09.587484
9c7b7114-c1d0-4b40-9161-353cff9a6bd7,DEDIR,DEPARTAMENTO DE DIREITO,2024-05-05 16:53:09.587484
8106b589-2884-4736-94f4-c145fa65fbe1,DEECO,DEPARTAMENTO DE CIENCIAS ECONOMICAS,2024-05-05 16:53:09.587484
dcc82505-2013-4caa-ae68-31f7752cc7bc,DEEDU,DEPARTAMENTO DE EDUCACAO,2024-05-05 16:53:09.587484
18e3fb21-fc22-4efe-93c7-918ae825ba15,DEEFD,DEPARTAMENTO DE EDUCACAO FISICA,2024-05-05 16:53:09.587484
ee89e864-612f-4ed7-86d5-cc0b7ec5c431,DEELT,DEPARTAMENTO DE ENGENHARIA ELETRICA,2024-05-05 16:53:09.587484
76c42893-fbd0-42ab-837f-b957ff3bd4fd,DEEMA,DEPARTAMENTO DE EDUCACAO MATEMATICA,2024-05-05 16:53:09.587484
5e65d7ce-dcb6-4f5b-8d1a-8f600147d5a3,DEENP,DEPARTAMENTO DE ENGENHARIA DE PRODUCAO - ICEA,2024-05-05 16:53:09.587484
75df09fb-7acc-43b9-bea1-0fa22cdf017c,DEEST,DEPARTAMENTO DE ESTATISTICA,2024-05-05 16:53:09.587484
013a0fa2-52ee-49a6-a9c9-6efa36cdbaf5,DEETE,DEPARTAMENTO DE EDUCACAO E TECNOLOGIAS,2024-05-05 16:53:09.587484
1455b87c-7628-4118-aa45-16d852debf0a,DEFAR,DEPARTAMENTO DE FARMACIA,2024-05-05 16:53:09.587484
f65416e9-c20a-4ecb-a6df-e659adc2edfa,DEFIL,DEPARTAMENTO DE FILOSOFIA,2024-05-05 16:53:09.587484
ca6b5426-9bc3-49e3-a63a-9cfaf016bf7b,DEFIS,DEPARTAMENTO DE FISICA,2024-05-05 16:53:09.587484
84852a32-400d-4081-bdc5-52279b7caa38,DEGEO,DEPARTAMENTO DE GEOLOGIA,2024-05-05 16:53:09.587484
c1b0f16c-4465-4a24-9b1b-e81974a8bdaf,DEGEP,DEPARTAMENTO DE GESTAO PUBLICA,2024-05-05 16:53:09.587484
bab89ce2-321b-4e40-85b0-460317e7e815,DEHIS,DEPARTAMENTO DE HISTORIA,2024-05-05 16:53:09.587484
57a0a809-5df4-4c4d-aff5-c9b1958a64b8,DEJOR,DEPARTAMENTO DE JORNALISMO,2024-05-05 16:53:09.587484
d892efd0-76ad-435b-be98-2bf7985fb028,DELET,DEPARTAMENTO DE LETRAS,2024-05-05 16:53:09.587484
785920a6-a76a-427a-b6ef-609eb88133c3,DEMAT,DEPARTAMENTO DE MATEMATICA,2024-05-05 16:53:09.587484
2a78a9c9-c8d4-4d0c-8022-b1f0873ab663,DEMEC,DEPARTAMENTO DE ENGENHARIA MECANICA,2024-05-05 16:53:09.587484
e04cac59-2b66-4d1c-95f7-c7d2a057cb4f,DEMET,DEPARTAMENTO DE ENGENHARIA METALURGICA E DE MATERIAIS,2024-05-05 16:53:09.587484
e178947c-2244-4b5d-a114-098188a56cb2,DEMIN,DEPARTAMENTO DE ENGENHARIA DE MINAS,2024-05-05 16:53:09.587484
5bb3476a-b274-4a2b-bb0b-6cd56d901409,DEMSC,"DEPARTAMENTO DE MEDICINA DE FAMILIA, SAUDE MENTAL E COLETIVA",2024-05-05 16:53:09.587484
dc8c4c0b-0c71-4357-a7b2-227450ebed44,DEMUL,DEPARTAMENTO DE MUSEOLOGIA,2024-05-05 16:53:09.587484
676c3ddc-b42d-4a88-a389-08edc095aac5,DEMUS,DEPARTAMENTO DE MUSICA,2024-05-05 16:53:09.587484
3273a79e-0df6-4060-93b6-3b67911f6c59,DENCS,DEPARTAMENTO DE NUTRICAO CLINICA E SOCIAL,2024-05-05 16:53:09.587484
47f29cc5-d87e-4c66-b5c5-cbeb3c469f26,DEPRO,DEPARTAMENTO DE ENGENHARIA DE PRODUCAO,2024-05-05 16:53:09.587484
c38280ee-bd1a-41e5-81eb-bab0d073386c,DEQUI,DEPARTAMENTO DE QUIMICA,2024-05-05 16:53:09.587484
67c1a68b-d430-4111-93d0-6307a1785a69,DESSO,DEPARTAMENTO DE SERVICO SOCIAL,2024-05-05 16:53:09.587484
eaa08993-7b38-4ef3-8f2e-f9180a34df10,DETUR,DEPARTAMENTO DE TURISMO,2024-05-05 16:53:09.587484
b55bb415-709d-4f49-8322-effbf5564f9d,DEURB,DEPARTAMENTO DE ENGENHARIA URBANA,2024-05-05 16:53:09.587484
