id,discipline_id,period,mandatory,course_id,created_at
986b0993-6609-487b-9ee1-6ff410caa368,3cfc5b7b-43b4-4e2f-a404-0b58fbac2f6e,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
10bc6959-3299-488d-b004-e8778aa998a6,e230aa8e-7e28-4cbe-b55d-97968db21541,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
56deba36-a7e2-4905-a381-af86040d7d60,2313b9ff-7442-4dcd-8fd9-b40173273aa6,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
9bd4c2d8-8c4a-4ee1-9fdb-1e57271e3fe2,92cece4d-c81e-42db-a870-04c1da24838a,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
0f2126d7-7699-4a7a-a41e-2954367063d1,7547e049-786b-4b2a-af01-38e700481d47,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
9d87565d-51c6-47c0-8b54-59b8f9cf6c33,9db6f2f6-6f17-4b34-9232-873b5b891d25,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
606b3bd6-2e0c-416d-9b9b-7300481188de,22f81f49-f56d-43a9-9461-56cc6ab7d99f,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
d0408371-3f55-43ae-aad8-58f67add9359,812b5f67-04db-49c7-b970-cea93432f2d8,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
b3755bc4-6340-4df5-9551-fc45b5deb8d9,1a9fa87e-4bd9-4348-98b4-dc90167d9f92,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
69530db2-7897-4213-9aee-1af754b2e16a,9c9bee12-a6af-4ce7-9095-6be2bc16c40a,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
db2276a8-b3e0-45f4-a957-18f35fb6288e,c11ca06d-6f47-46a2-bcbf-70c12e9e3022,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
aac6b07a-8b0f-4cb2-aa45-32e17ade679d,5318fcbc-4115-468c-ae2a-447ff47f2638,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
e0ab9418-5536-4cee-9b1c-5a5bce856f96,c74a8e08-59fb-44ca-a8f8-9e1484452ba2,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
613e8fd3-bd95-4f13-a62c-1c6e702e2d04,4c04b993-1c82-49a9-bb60-dcba99d64896,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
0638dfee-511a-4737-a197-46c9d32ac530,57da3453-85a9-4097-a8a2-c8172b937d17,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
a52926a3-301e-45d6-943f-d0525536076f,33b4f394-fb94-4bed-b9a1-02f092875620,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
b268dfb3-3d61-42b0-b93a-b405bab71c76,9641ab8e-9b0f-40c7-a038-fbde33702259,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
ab274be9-d4a5-46c0-a80f-1d8d9343da86,4097c621-ca91-4b4e-8af4-573931381cb3,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
35d61906-8097-47fc-ad97-e1bcf8194205,70d8e120-78da-46d7-bdb7-639b1ed48e1f,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
6513ad3c-7351-4921-baa1-db8d41280bc0,a165a868-642c-43ab-a94c-a07aa03394ad,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
1c90a8c2-c4f6-45c2-a17f-e7104dfbb74d,f4cd7992-3aa3-4e72-a2ff-0c0d7b3add8e,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
a23c7977-8c22-49ab-8b0c-68b5509857d0,787b1b3c-6df5-4485-8b73-ad54bdafca75,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
477f0ba4-74f7-406d-ae5c-8ebcf486fa60,e50a6bd9-cb5a-47f8-9ecf-a648fc7ac84e,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
ecaa89ba-fb7c-45de-823a-d569a495a1c5,3ed08075-9192-4e79-8658-2b35cf4abc16,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
0f4aa36c-9706-4036-9c8a-0faa75113bbd,2c2b1929-1a27-4299-8751-217f390d801c,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
3c1df6af-542e-46e2-9de2-c3a9740fce38,d0501787-6b6f-43e1-9f63-44a11cdd3829,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
a7b1ed7a-8346-4999-9f98-5b501012b30c,79170b73-33c1-40c9-b3e1-efa513b8ffb3,0,False,06c633dc-eaf4-4993-b077-3817a1531567,2024-09-09 00:49:34.448227
0a2235fb-9c2b-419e-94e9-24fce553e808,405723ff-b4d8-47de-8243-3313be920e14,1,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
e4587809-1cea-47a7-b090-aeb884bc4104,d48e7682-ab38-4512-ba5f-78035a87095d,1,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
a016eebf-385f-4fdd-a796-76189e266397,4fb6dd12-28a6-4409-a7c5-2d3076dd3c18,1,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
c317cce2-29ab-4820-8a3d-569a3cfd3cc6,e0fd0fbe-d677-480a-b78f-3d88739e2f16,1,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
cfabdaba-f0df-444c-a016-ddadbbd7e3ba,fff2094b-1eb8-4dc3-80bb-e253da404a85,1,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
21ce5acf-391c-4e54-9f4d-2fea9c727241,f5530a2f-df6d-43ff-a056-bb91d8f417bf,1,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
928959e1-5d85-44b5-8950-1da4adb544fe,fcc081be-934a-410a-adc0-ab8e7c9a8ffb,2,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
c3dece3d-9595-47b6-bf09-f6d89b71eb8a,4ec88e69-493f-43d8-9872-b21630f4ca0e,2,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
36ba6828-5eeb-424c-b7ef-5ebf987b6fa6,e5f3cb8d-4aad-4218-bfc6-0f03fbc12e96,2,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
98d15f9d-b1f0-4085-babe-a72498e72718,2c2b1929-1a27-4299-8751-217f390d801c,2,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
a669b6e2-96d1-4d67-bec0-84e4b071bdfa,329763f4-64cb-4427-8d77-3f63ebe3680d,2,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
cae923aa-7602-479c-ba6e-a5d99520a556,868f3542-934e-4867-bc35-4413b17d9b23,3,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
8670d4da-c214-431c-9b1a-566d2acf0008,a0347913-7aa6-4d23-af88-2363ae9e490d,3,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
35a95bc5-e867-4826-a1d9-7fc43ca245b6,8779bee3-f387-4edb-a33b-63d12738e04b,3,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
62a7e27a-d8c5-4e9d-8768-7445534e86a9,d0501787-6b6f-43e1-9f63-44a11cdd3829,3,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
3bd336eb-5aed-410c-ae51-feb93644650b,d68d10f4-b09e-402b-b789-4d4bb720ba18,4,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
a8e20088-d518-4b29-a824-df6b0160ca77,85a7e9d1-de50-4a8a-9619-1fcba789d9f1,4,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
9c079592-e432-4c97-9ba7-9181ab07723e,3ed08075-9192-4e79-8658-2b35cf4abc16,5,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
bcb18d8f-4cbd-4c04-b107-7904d92144df,8380ce18-40a5-4b08-aef6-37f231e258ed,5,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
1ede1857-4fdd-44e2-a6c9-3f3e1b123384,e822e621-bc58-45a8-aa77-1fc9a9e4f862,5,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
a2e411fa-dd20-422f-833e-289b5758e545,2fd1160f-0f3c-4c08-9785-be06881c3061,6,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
4350dc51-25b1-4658-8179-ede56035493d,a0006c8c-40f9-47ec-9a80-31e222702346,6,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
76b69a1d-ebee-4eb6-b182-7616401e9575,0ada42d2-887d-4bf4-a49f-6769834ebcc3,6,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
a2d4f9e4-8ae6-4a04-add9-4ad1cef6cf6f,ab612746-af90-49ae-9110-8709d581c018,6,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
ccf56ac9-bb82-4ab0-ad0e-e5ce90fc0ec1,924afcd0-8301-498f-a421-6e7dd6ee75e7,7,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
9302880b-5331-4d18-bb4b-227839efafe2,36ae3ac3-b1f7-46e4-a59d-a447036d70ed,7,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
10bd462e-5b91-4f88-9bab-18050c02db04,c2b92940-b115-4c23-a7e7-d2e8b1a186be,7,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
073feac1-08f1-4362-bb8f-e2073dab9973,55a17868-d714-4548-a3e2-bcfe6f3ab5ac,8,True,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
572f2fc8-5916-4101-b14d-d748e90a99aa,510d0532-d053-4872-815e-bdb819c97b1f,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
de5da387-347a-4798-b02e-dfad5ca0c4c9,6850fd2a-c9cb-48cf-9e17-f5ef844245a2,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
1b59af19-994c-458a-970d-1bc3d855e6d1,7ba772fe-aee4-47f9-9241-f84dfae617bf,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
57f16a0c-da8e-4234-b44b-8e8ea8b0bd04,f978b15d-6c55-42cc-a887-3035866e4f43,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
45a3ad15-3b09-45cd-b1ea-83162b5acee8,cfe31b20-4a76-4280-b6ac-102f584ae244,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
976ea428-aaf9-43c1-a50a-a4dbf76702ed,bd2913f8-bc8a-4cb3-a5f2-3ad9a3b5d518,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
6bfcea45-a92c-4be4-bfe5-80c65ca0387d,3cfc5b7b-43b4-4e2f-a404-0b58fbac2f6e,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
85c6a60c-b118-4ffa-bde1-c6b3da7d96cb,c57a1528-7058-4c3b-8ea2-5577af29b815,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
de505a80-ec62-4c82-8aa5-c36faa35fd75,cec91954-22ad-4f93-b2a4-33cb9d7ed22a,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
5284abd2-3a28-4020-931b-8afd5d336e94,ecda96cd-4188-4866-b6df-538b45ba3424,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
a92b3183-c107-45a4-a1fa-bf726d2aca9c,d4b4b93b-5a38-46d9-a3d0-6305da9dcd47,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
360dd0d2-53c0-4a2a-bfb1-5aa7785a6246,aa3e5f45-9d4f-4be0-be54-1b3a9093f5ed,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
c2bbd99a-9d20-44ba-b460-9d782dd0f261,200b889d-0b35-4a63-9dec-de0d674b753a,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
ed94c4ce-f02f-42e8-85c8-e7fda05308cb,9db6f2f6-6f17-4b34-9232-873b5b891d25,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
7ed08644-2289-4892-98af-5c22b06487a4,812b5f67-04db-49c7-b970-cea93432f2d8,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
569e6061-d752-4c1c-9406-d82cc4035f07,117bb790-6b2d-42c1-b585-29c325573d4f,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
66d40238-f5fb-467f-bfbf-5abe4dab9104,7ac0111d-3d78-4270-93b1-bb63360d7551,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
be86ba58-aad0-4434-8833-7327c8c96e94,2af08735-1c69-45e7-8010-66c09e50c631,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
00a71416-2985-4c32-b1c7-a279383aad79,b9fc343e-bfb0-4093-b697-c3517d141df4,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
9a3927da-72fa-442d-82ef-7edf827c29cd,3cdd6dfa-90b3-42d5-a3ce-c2f0f6cc71a8,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
d0275b17-b092-40c7-9682-19866059b5f6,0f290fae-7499-44f7-a2e7-709ddee49e17,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
141867fe-967c-4694-9ef0-c6e69b7c449e,6311e4c8-97f7-4655-b7e7-4cbb04dffa3d,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
090c0f49-6ef5-48cd-a54a-e91f43da2d7a,79170b73-33c1-40c9-b3e1-efa513b8ffb3,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
8be28340-ea01-4ff5-85c8-ac3d69e56424,6300ce5b-3b6a-4e95-8ce9-68469802cc6e,0,False,236e6c3d-b1c9-4b17-a093-939fa2386182,2024-09-09 00:49:40.068663
85841653-7ff3-4481-89a7-087414450340,7ae3f158-8fa6-472a-9a51-5793203d8c7d,1,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
4ba9be47-6abf-4f7f-a097-fc5b67c6498b,70f14308-1e12-4a31-8043-282279ecf622,1,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
ff88356f-8b41-4eb1-8a23-3e7c9a750796,aa3e5f45-9d4f-4be0-be54-1b3a9093f5ed,1,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
52e6eff4-3224-426a-876e-8fbc5ccb81e4,b9fc343e-bfb0-4093-b697-c3517d141df4,1,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
3d30fd76-f48d-4bfc-bc11-37ff8f87024d,130138b1-f1c9-4fd0-a3af-a73128826886,1,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
bc682e67-b4fd-4760-a888-8c113e4df04d,7ba772fe-aee4-47f9-9241-f84dfae617bf,2,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
efb85aa8-ef22-48ec-b4ed-2b8753bd943d,f978b15d-6c55-42cc-a887-3035866e4f43,2,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
ca92e49c-d2b7-4e1f-bbc3-ad60ed7bc022,4528db0e-a376-4fc8-8212-772f0be55c4f,2,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
34998c48-ebb7-48d5-9b25-43999bc2cb34,85542b6e-ba37-4657-98f2-9d3cac30bbb8,2,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
63fa9c35-1b9f-45f9-870a-70a1b1cad731,cd7796b8-57c7-4266-bfa8-b35adc6cbd13,2,True,df04e480-1ea4-4504-8563-c33573227117,2024-09-09 00:49:44.818731
