id,name,department_id,created_at
727320b9-7544-43f8-b8e2-34bc4773cc62,GEOGRAFIA DA POPULACAO Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
0f2986a8-f33d-412d-ad7c-75c0d9b433fc,FUNDAMENTOS FILOSOFICOS E SOCIOLOGICOS DA EDUCACAO Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
4f8bd615-1cfb-4426-9be8-b98129591c37,FILOSOFIA E EDUCACAO II Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
3413f5f7-cd55-41f5-b209-80c48f2d29cc,PSICOLOGIA I Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
b1c56a33-fd87-4e1b-9350-4dfe7335349c,PROCESSOS EDUCACIONAIS DE INCLUSAO E EXCLUSAO Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
d56ef5b9-0b31-4984-a6c4-0cf38e3f9e4f,SOCIOLOGIA E EDUCACAO II Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
0085c3c8-0285-41ab-926c-800f050a5ee1,ENSINO E APRENDIZAGEM DE LINGUAGEM IV Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
5e93831b-c818-4ac9-935d-932eaca61b53,ENSINO E APRENDIZAGEM DE CIENCIAS DO AMBIENTE III Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
c015c4f5-74f9-4b84-810a-f5e9b8b5db21,ESTAGIO SUPERVISIONADO DE ENSINO VI Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
10ed084c-c4d1-4714-8d0e-ff894fef9773,PRATICA DE ENSINO II: UTILIZACAO DE TICS Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
b72bc979-3347-41cc-a996-5110b2589e43,ESTAGIO SUPERVISIONADO DE ENSINO I Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
bce0ee46-525a-4a62-a791-591ff1c0d8c7,ESTAGIO SUPERVISIONADO DE ENSINO II Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
531c9d15-a0b8-4132-9630-16bac2359317,MECANICA CLASSICA Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
dac34320-e14f-45ad-b8d9-432b512d13d3,FUNDAMENTOS DE ANALISE Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
048f7873-83e0-4e56-b86e-3968e0837b0e,ESTAGIO SUPERVISIONADO DE ENSINO IV Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
03d46a9e-99fa-49ac-81eb-d55d00457dce,ESTAGIO SUPERVISIONADO DE ENSINO V Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
1a23206c-2f30-4284-8333-45157c29f702,PRATICA DE LEITURA E PRODUCAO DE TEXTOS Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
d104395d-7e37-436d-b9ff-5fd094e2fb46,COMUNICACAO E EXPRESSAO Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
d193024a-f19c-45fe-8538-c2c41f864207,INTEGRACAO DAS TECNOLOGIAS DIGITAIS DA INFORMACAO E COMUNICACAO AO CURRICULO Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
2f31682c-5dd1-4b69-83ff-3030099256b0,GEOGRAFIA HISTORICA DA ALIMENTACAO NO BRASIL: INTRODUCAO Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
397ffd47-f675-435a-bf4c-4ebf2f72e506,INTRODUCAO A HISTORIA ORAL Equivalents,282ef280-6229-46e4-abb9-f4743cfe1d89,2024-07-26 02:29:40.984222
ae13d55e-b28c-4575-b524-6918a201acc6,2024-08-21 20:17:08.995187
60ad3cfa-e401-4e2f-a672-d10110832ec8,2024-08-21 20:17:08.995197
38fd8bda-c224-45f1-bbde-e88428d5cf6c,2024-08-21 20:17:08.995204
7d1f4cdb-4464-478d-affb-fe27ad99a569,2024-08-21 20:17:08.995211
7784a6d3-c985-4a7c-babb-0b24ca9d2a36,2024-08-21 20:17:08.995217
0c8e74fa-142a-44d1-be15-51eb1673ee46,2024-08-21 20:17:08.995225
2ff4c307-157c-4d1d-98eb-3f56a27a8c52,2024-08-21 20:17:08.995231
0a670164-98bd-4d19-a0f9-32608eec2ddc,2024-08-21 20:17:08.995238
c7074e59-0147-4abe-9932-6eeb14069be4,2024-08-21 20:17:08.995245
444c9d86-fe5d-48bd-aa4f-d17b88ed9fdc,2024-08-21 20:17:08.995251
7e2bf4ca-731d-451b-9d50-86dc2eb38cef,2024-08-21 20:17:08.995257
be3eff7e-82d1-476b-aa92-248273db5633,2024-08-21 20:17:08.995264
56fb6699-56a1-43c5-989c-c2a639f34709,2024-08-21 20:17:08.995271
4ee52023-ac97-4f9e-8f84-d16de4bf5a3d,2024-08-21 20:17:08.995277
d97ed3c2-e9a7-40fa-a0cd-904b2df2661e,2024-08-21 20:17:08.995284
0bb6b034-0af8-4675-9348-6f45a119609b,2024-08-21 20:17:08.995291
80c1c7db-c917-4622-a750-fc0ca3fb3690,2024-08-21 20:17:08.995298
5ea9b241-a839-4553-8dee-8c0511d7521f,2024-08-21 20:17:08.995306
cfbf90ed-d7c0-4ece-9cb6-cd87ecc50f96,2024-08-21 20:17:08.995317
b8c905c6-fc4e-4328-9615-adee710bf35a,2024-08-21 20:17:08.995325
f5888baf-e7bc-41a3-a27e-150544b2418b,2024-08-21 20:17:08.995334
7b32b9a9-b743-44b4-abe9-7b34f2e8a6b2,2024-08-21 20:17:08.995342
d35b3255-99f8-4cf1-80de-8413badc8c28,2024-08-21 20:17:08.995350
8187d842-25cc-4a60-b500-39b03c061ced,2024-08-21 20:40:33.104136
0dff1e32-edca-4ebf-9184-dd2c0c9fb1f4,2024-08-21 20:40:33.104145
c22d4d18-a071-492b-85ea-e4bfa26bb40a,2024-08-21 20:40:33.104150
3e32c23f-1225-40f8-be04-bd17115370b9,2024-08-21 20:40:33.104154
0689e0c3-07d3-49d8-a3d4-691d29570047,2024-08-21 20:40:33.104158
0a1b3101-35ca-4c8f-b94a-8d807265e92d,2024-08-21 20:40:33.104162
70e6ad42-960f-4663-8d91-854d095c61e8,2024-08-21 20:40:33.104166
2edc4439-2a99-400e-bf31-07e7081142f0,2024-08-21 20:40:33.104170
b14b35ee-4055-4635-ab46-fb8b6ae25bfc,2024-08-21 20:40:33.104174
829fe6e8-e579-40e3-8b0c-b34f691fcbd1,2024-08-21 20:40:33.104178
1e4e0632-a37e-4e56-a2ce-1aab462cc1c2,2024-08-21 20:40:33.104182
5599b42f-b433-485c-aec7-a9d70f8506eb,2024-08-21 20:40:33.104195
21a5f392-fd50-4c13-b435-e061288d316c,2024-08-21 20:40:33.104200
b70ebc96-6a77-470a-910c-f5990e491f45,2024-08-21 20:40:33.104205
fa077097-eb1e-4161-a6a4-fb5c000e22b7,2024-08-21 20:40:33.104209
6df08a7a-359b-4027-9eae-95c3e0bc287a,2024-08-21 20:40:33.104214
ff8870d0-3f59-4d06-a756-501143317b83,2024-08-21 20:40:33.104218
67e953dc-0cf4-4b18-9ca8-ea2e450a9cca,2024-08-21 20:40:33.104223
c4c628f5-46d4-4f52-9f60-4ab888ce13ef,2024-08-21 20:40:33.104230
cb149941-f179-4414-83cd-8845ff98f8b0,2024-08-21 20:40:33.104236
0105eb25-d526-4c89-85c3-88f3b37c6f35,2024-08-21 20:40:33.104242
37f455ee-8ec0-40d7-85f4-c2a77088afdc,2024-08-21 20:40:33.104248
8a28ac46-7008-4d3f-91a0-528222dc1708,2024-08-21 20:40:33.104254
56f8751b-b61f-46de-a6e3-7942be70ff62,2024-08-21 20:43:19.731155
a3d94e59-19a1-4af0-a7cf-27171c243592,2024-08-21 20:43:19.731168
96955a7a-4db1-470f-a7e8-687ce30eceb2,2024-08-21 20:43:19.731175
8db0397c-54cb-4d40-87ca-e99255562f8d,2024-08-21 20:43:19.731182
81d98360-4cb4-4594-8278-fc4dab4d9c23,2024-08-21 20:43:19.731188
2fb1cee4-cd8b-4083-bb98-0f7172acf0b4,2024-08-21 20:43:19.731195
0b60a4d2-c7e5-4a1c-9b48-8534fcfaa806,2024-08-21 20:43:19.731202
c6e1b003-70fd-400c-9bf4-c4a954a0c0f4,2024-08-21 20:43:19.731209
d0a7706e-1133-42cb-ade0-a6746981d18e,2024-08-21 20:43:19.731217
8731fe75-5f88-4a95-9b12-7116cd7b5dda,2024-08-21 20:43:19.731223
faee05c6-f6be-400c-867d-6c39e9158c0f,2024-08-21 20:43:19.731231
49fe2572-df74-4a45-87a3-e465be9d8415,2024-08-21 20:43:19.731238
aad532d7-23c0-4172-b379-2c53dd1e2ca9,2024-08-21 20:43:19.731245
daa1bfac-d1f3-44b4-8b3b-e15c81dfbc78,2024-08-21 20:43:19.731252
4a1faaa5-ccd8-47b2-b1f5-75899756b613,2024-08-21 20:43:19.731259
2e6e92dd-7ac2-4402-9009-3330e135e5f1,2024-08-21 20:43:19.731267
2a09fa2f-ac48-4507-8392-11ebe02f158b,2024-08-21 20:43:19.731275
8d4e1eb4-a8c4-45bc-b5af-465c6fe72018,2024-08-21 20:43:19.731283
a64d1498-5b2a-40e1-87e5-56b903e1e69f,2024-08-21 20:43:19.731297
85077473-908d-4451-a810-3fd2f52d5898,2024-08-21 20:43:19.731307
133ce6bf-8cde-4a89-9045-9fb4983d833c,2024-08-21 20:43:19.731316
00c97ad0-a78e-44e0-9b07-90a74fda7d41,2024-08-21 20:43:19.731327
915d64f1-e994-4ea2-ac84-9044500f6ff1,2024-08-21 20:43:19.731338
a0cc361b-ed1a-406d-9798-af7780c239a3,2024-08-21 20:46:41.542673
fdc69c3d-7a04-4908-b671-045bd856b115,2024-08-21 20:46:41.542682
e6d36f60-32b0-4d63-9efd-42a0ff636c3a,2024-08-21 20:46:41.542687
bd48707a-5bbd-4c52-8e1f-db997f653531,2024-08-21 20:46:41.542707
603d156c-8e65-48eb-92db-31014e296733,2024-08-21 20:46:41.542712
bffc3f45-32c7-42f0-b1d9-f9faa641804d,2024-08-21 20:46:41.542717
1f0e5470-03e0-4683-9104-9eaf77c926ec,2024-08-21 20:46:41.542720
50b89f08-d4e3-4fc2-8962-c99e71b93f1e,2024-08-21 20:46:41.542900
008767e4-9495-4875-92d6-b5fe4c228307,2024-08-21 20:46:41.542904
37fb7d30-cae4-45fc-ac26-fdfacc16adcf,2024-08-21 20:46:41.542907
3e041fab-d54e-48dc-8e3c-5555e052a975,2024-08-21 20:46:41.542911
8c8fde96-709f-4d25-b5d2-39cc8fcf7391,2024-08-21 20:46:41.542914
b91952ae-d7de-4d91-a1f0-6ddf55547af7,2024-08-21 20:46:41.542917
2140ea40-b986-4171-a164-7092c854940b,2024-08-21 20:46:41.542920
d2e213ab-2455-4cc5-a088-8032b15e34b6,2024-08-21 20:46:41.542924
1640dbac-aebe-42f7-be98-ece17d6d9f01,2024-08-21 20:46:41.542927
1e3d7c6b-4712-455d-812f-f8fdb85893ce,2024-08-21 20:46:41.542931
8091c874-d2e9-4129-ba98-b1c0461784a4,2024-08-21 20:46:41.542938
9312f1a4-fba1-46ba-a7d9-7c5448c3ea30,2024-08-21 20:46:41.542945
de260dab-15ca-456c-8851-691b9b9cf845,2024-08-21 20:46:41.542950
9431203e-df89-402d-8e65-60af3d6533d1,2024-08-21 20:46:41.542955
5aa54fee-072f-474d-8735-4da53efcf908,2024-08-21 20:46:41.542960
9546baf4-f450-4bb1-995a-e86a59066c2a,2024-08-21 20:46:41.542965
d48f5ff3-9acf-4e78-8522-37584e21f65b,2024-08-31 17:04:03.549094
ce3a7a60-0ade-43c2-b96f-522238119f11,2024-08-31 17:04:03.549102
ab161834-10c9-4506-b670-8939d64f75cf,2024-08-31 17:04:03.549106
aa6a8780-397b-4408-8246-dd9e720b5a35,2024-08-31 17:04:03.549110
2424fe20-c764-4977-b0e9-e8740b3c9199,2024-08-31 17:04:03.549125
c464c6a9-74a1-4483-8908-045bcf03fd14,2024-08-31 17:04:03.549132
932e5368-f70f-40ca-b333-337ba8f8a611,2024-08-31 17:04:03.549136
92a1faff-ff63-4cea-9e8f-7456271eba71,2024-08-31 17:04:03.549140
994ccae4-848b-4586-9e6f-863700645408,2024-08-31 17:04:03.549144
aaf45694-5db7-41e8-b2d8-c5a093ff1caf,2024-08-31 17:04:03.549148
1a020087-1e78-4d0a-8c97-b73fd6b83504,2024-08-31 17:04:03.549152
0d7b39b3-d105-4f74-b28f-0930ca4d75d8,2024-08-31 17:04:03.549156
f8da2f9b-4f1f-4b24-841f-7b62dc64abed,2024-08-31 17:04:03.549160
d46f3025-b2a6-449f-8e87-bcad6dd7c915,2024-08-31 17:04:03.549164
0f20c147-e483-4449-a661-305467230191,2024-08-31 17:04:03.549168
917dadf2-6b83-4953-afb9-ff13a02f42b7,2024-08-31 17:04:03.549172
b5bf9a29-f4a6-434e-98a3-18011d6cb656,2024-08-31 17:04:03.549176
979ccccd-e47d-42aa-b263-8f19a3a00a97,2024-08-31 17:04:03.549181
e2f74826-9a95-4e48-991b-19b40dc137b9,2024-08-31 17:04:03.549188
b31c97c5-92e0-4ee2-9ae5-df8ecc553c46,2024-08-31 17:04:03.549194
01320cec-381a-4157-b6c8-ec1afe62a83c,2024-08-31 17:04:03.549199
02f37f38-c4ec-4cf1-9bed-69353bb79bfc,2024-08-31 17:04:03.549205
1a467a7e-2f8e-4cf6-a39e-d234025eaa36,2024-08-31 17:04:03.549210
7c5c9e10-12cd-4542-8a37-defec7ee1231,2024-08-31 22:06:21.091666
34b783ca-1bc6-4605-b1ad-54686f5adac6,2024-08-31 22:06:21.091674
5f5bea98-0ec3-4823-8185-59298a5082ae,2024-08-31 22:06:21.091707
14c1b128-0f1e-4dec-83da-8e0197e1ede5,2024-08-31 22:06:21.091712
0cbb0eeb-4a38-42cd-80a2-fb9cc6837dbe,2024-08-31 22:06:21.091715
65841620-d22f-4349-a1e4-03debcda025f,2024-08-31 22:06:21.091719
de642f22-9156-4fb8-81f7-cd101162e6ca,2024-08-31 22:06:21.091723
54109e35-9f49-4cfa-b21e-63ff328f2efb,2024-08-31 22:06:21.091726
4c2d0517-1c55-4609-b9c7-c45cc549d0bb,2024-08-31 22:06:21.091941
806319c8-d78c-4495-9b5c-db223d76b654,2024-08-31 22:06:21.091946
4d67b9b7-4ca9-42f0-900e-8bd8b03d9ba6,2024-08-31 22:06:21.091949
52a56414-fa6f-48f9-9bd9-2032255c7531,2024-08-31 22:06:21.091953
d1224826-695d-4406-aaac-8b3abe0440da,2024-08-31 22:06:21.091957
567ef03c-e7a4-4a47-8b4d-49ec4a7cae2d,2024-08-31 22:06:21.091961
ba1a6c85-bbdc-475e-a3f4-3cfe5f9e3889,2024-08-31 22:06:21.092134
84a95fb8-305f-4d7e-99b3-c1244ef3a1f7,2024-08-31 22:06:21.092140
41beed07-297f-430f-a7db-0f91442b4f11,2024-08-31 22:06:21.092145
61fec5d2-6c5e-4eed-b7bd-ba0879f6b01c,2024-08-31 22:06:21.092149
44464327-9ed3-4141-abae-221834ca6f50,2024-08-31 22:06:21.092157
5f9d1a5d-c9fe-40d9-b3a1-b830f2aedf19,2024-08-31 22:06:21.092162
f94df4be-afcd-49c7-adf6-7cfcc12281d4,2024-08-31 22:06:21.092167
11bdc260-86d4-4374-acf0-898c65b18d02,2024-08-31 22:06:21.092172
4b6e947d-0fce-4451-9bec-95f9de92a070,2024-08-31 22:06:21.092177
f275dcb5-311e-4bed-a7c0-06a663d24a46,2024-08-31 22:09:59.685046
64af3f3d-76f7-4710-a208-ddd9cd6d6936,2024-08-31 22:09:59.685055
b31ebb72-21cf-4127-bceb-1abf726c9fd6,2024-08-31 22:09:59.685060
45ceb44d-7d12-4028-bcce-54caf9ea4579,2024-08-31 22:09:59.685065
0dc3e67d-058a-4568-9948-a84e3bffa5a8,2024-08-31 22:09:59.685070
90030d1e-ce94-4c22-8ce4-aee25934f678,2024-08-31 22:09:59.685074
954e22cc-2f76-4b3f-b089-c2b47bf0d341,2024-08-31 22:09:59.685079
79d68629-75ab-4000-bf2b-a9d9085f29b5,2024-08-31 22:09:59.685082
983af5aa-3a2c-41d2-880b-e9f8045e25e5,2024-08-31 22:09:59.685086
4a3c1385-b884-4b1f-abad-53cc18314bd4,2024-08-31 22:09:59.685106
ca325493-f791-4cca-bdee-d9e18bb260a4,2024-08-31 22:09:59.685111
2d1e6a6e-4779-450a-abeb-84757d8ffde5,2024-08-31 22:09:59.685116
ed02decc-982e-4451-a19f-bcf5499a5b08,2024-08-31 22:09:59.685120
4f1e857e-74fe-436d-ad72-3acd19d00b0d,2024-08-31 22:09:59.685124
5cfca61b-1740-4ec1-970c-222a7132048f,2024-08-31 22:09:59.685129
3d397a41-610e-434c-bfb2-c6674a6bd46a,2024-08-31 22:09:59.685133
bebbaa4e-8b5c-497b-a716-d29eb0340501,2024-08-31 22:09:59.685138
05d68afe-0cd9-42fb-8867-0137af7fed88,2024-08-31 22:09:59.685145
685c9fc0-9960-4b4e-b8dd-14717a2ee616,2024-08-31 22:09:59.685153
e2f33b87-0fb5-4719-add8-014f026ee38f,2024-08-31 22:09:59.685158
508f4d4d-eaeb-470d-a9a3-33f9e40ba2b2,2024-08-31 22:09:59.685164
b466f1bd-7478-4175-bad3-26e29c373224,2024-08-31 22:09:59.685169
71564501-8fbd-46cd-8b63-5ed43df79f0d,2024-08-31 22:09:59.685175
43fd1484-8ab8-4cf2-95b2-77c5c4056a49,2024-08-31 22:21:16.613381
bb043fb0-291a-48f2-a9cd-31bff660798f,2024-08-31 22:21:16.613388
76fa166c-e756-47e6-a01b-dbd7ea4c8f80,2024-08-31 22:21:16.613393
bd108957-9714-4ffa-8f5c-a4927807660e,2024-08-31 22:21:16.613396
2a1208ad-7f86-4a29-b1b0-69a9c048f428,2024-08-31 22:21:16.613413
77ab79af-d0b3-4e45-aac7-6a8ffda155d4,2024-08-31 22:21:16.613417
07f07fd7-ef1f-4cea-8f92-b735ef4d390a,2024-08-31 22:21:16.613431
3f38e112-c5bc-4e4b-a35e-0496fb031b03,2024-08-31 22:21:16.613436
6aea857c-d208-4d19-8054-81fdcdee45c9,2024-08-31 22:21:16.613441
83c6eb2c-ab5d-43e8-9654-21fb1678492f,2024-08-31 22:21:16.613445
b513b020-93f0-4595-9fdc-13d05a55da07,2024-08-31 22:21:16.613450
97886126-ae59-4b64-91ee-f567b76cd3ed,2024-08-31 22:21:16.613454
a6989080-21e5-4a28-860d-2251fdac26d4,2024-08-31 22:21:16.613677
e578c4ab-364a-42ee-aad7-05e7985e184f,2024-08-31 22:21:16.613681
1b1c59fd-0b0e-4415-9cc2-ff12dbecf0c9,2024-08-31 22:21:16.613685
7939b994-987b-4fd2-9f17-58a48d5fa068,2024-08-31 22:21:16.613689
5fd98a26-9975-422f-81a3-1ea47a2bfa74,2024-08-31 22:21:16.613692
bfe476d5-189b-430e-852f-2c7aa410b197,2024-08-31 22:21:16.613696
65e322ad-f80a-4427-af99-113937ea7763,2024-08-31 22:21:16.613702
4b7b49f9-8bc6-429c-87b5-bad3e87449aa,2024-08-31 22:21:16.613707
518afe29-4fe9-4eb3-a6b1-e452d124093c,2024-08-31 22:21:16.613712
39eafe84-8e07-4ea7-bdbd-f1f9cb49e6ac,2024-08-31 22:21:16.613717
574e4c9f-83e8-4459-9bb6-780e845f01f6,2024-08-31 22:21:16.613722
6b721830-74ad-40a7-a687-999728fd9913,2024-08-31 22:50:19.459178
ee9f7cb1-c27a-421c-a752-173b809c7f7c,2024-08-31 22:50:19.459186
2357ce38-aa41-4ceb-9c67-1e3e3ac5190f,2024-08-31 22:50:19.459190
9e0062dd-6298-409e-ad58-def09eb3bc5d,2024-08-31 22:50:19.459195
b64e2064-d7b2-4946-9055-128a74515c7e,2024-08-31 22:50:19.459200
8d2ebc08-c21b-4c9a-9b35-9241895f1312,2024-08-31 22:50:19.459204
8712a4cb-d7a2-4e59-959e-cf9b20ae2db5,2024-08-31 22:50:19.459208
bb19dc7d-0b7f-4a4d-9c92-7912354db9ba,2024-08-31 22:50:19.459212
067f354a-428d-4fcf-9448-4ccaca303dbe,2024-08-31 22:50:19.459217
482b0815-e55b-43c5-bac9-5d3a2f28109f,2024-08-31 22:50:19.459220
270a4a32-ff13-4a3c-b0e3-220326bdaa62,2024-08-31 22:50:19.459225
d744cb38-37f2-4dc4-931a-07450ecf1ac4,2024-08-31 22:50:19.459229
c9766a5a-b751-4056-94da-5d3efa53c0c8,2024-08-31 22:50:19.459240
cce02c42-62ec-41ad-a837-697c90e512a9,2024-08-31 22:50:19.459245
d30cfad7-bac8-4b73-82cd-86f78cad9a0a,2024-08-31 22:50:19.459249
595e0cdb-1e5f-4cfb-b529-2c349d90acf9,2024-08-31 22:50:19.459254
50b7db04-4416-4bcb-8082-157f3da0f2b4,2024-08-31 22:50:19.459258
8a67c3a3-93d0-4d3b-bee0-fdee487ee636,2024-08-31 22:50:19.459263
912fc804-f5bb-4709-8ed7-e8a7c3956cb6,2024-08-31 22:50:19.459270
322d2fa4-ffc3-4607-b23f-17284aa9c090,2024-08-31 22:50:19.459275
35226015-b7f6-4797-9c4e-e71f3b128ec0,2024-08-31 22:50:19.459280
c90fc11b-eacd-470e-bd95-075f12df42a3,2024-08-31 22:50:19.459286
61cdd068-43b4-43bc-9702-a885473a542d,2024-08-31 22:50:19.459291
572d6b8b-4704-4ea2-816d-8e93db18b556,2024-09-02 15:33:26.243029
9c4e6019-054a-4407-84be-4d105548ca22,2024-09-02 15:33:26.243038
551ee199-1a58-425a-81a9-f3316a5a36dc,2024-09-02 15:33:26.243042
df18d021-23f6-40ba-9c2f-0e4912a4d6e7,2024-09-02 15:33:26.243054
a2d88a6f-be1e-4242-a6cf-b0d6d18c3c47,2024-09-02 15:33:26.243058
ef686f73-77b6-42a0-8acb-57db321551d8,2024-09-02 15:33:26.243338
23012241-e7ea-4137-9690-536b2666bada,2024-09-02 15:33:26.243343
9441f1cc-09bd-4489-833b-8b87b5a2f70b,2024-09-02 15:33:26.243347
8eb926e8-8d06-472f-9a49-07dd2a00df34,2024-09-02 15:33:26.243350
e5cfd595-1fdb-4925-b948-be38c1799f9b,2024-09-02 15:33:26.243353
9c248e69-772c-49a3-8d4c-1956b27f9e1e,2024-09-02 15:33:26.243356
c3824565-8f7b-4e94-968b-f423d098d6ba,2024-09-02 15:33:26.243360
e09c8ce9-4625-45c0-9e0c-f2e4281540c4,2024-09-02 15:33:26.243367
765b90a3-e793-415a-a5d3-e7736f8e2817,2024-09-02 15:33:26.243371
4d19df80-c3ea-4cb6-bfa0-1f0609518727,2024-09-02 15:33:26.243375
0ec47788-47df-4ad8-aff1-9451caff753f,2024-09-02 15:33:26.243379
29523ece-1a05-42c9-ae13-ab1745d55cd2,2024-09-02 15:33:26.243382
26616c04-7929-4acc-b48d-aeeeeb825601,2024-09-02 15:33:26.243387
03a688ca-6f39-47b5-a3ba-a790b7178a4d,2024-09-02 15:33:26.243394
19b5bcb7-733e-4347-8819-d7c3c41e132f,2024-09-02 15:33:26.243399
e48a5f9c-2422-4641-b3e7-528bccb20ea6,2024-09-02 15:33:26.243404
5fd80172-fddd-49f4-8458-e69b221f42f1,2024-09-02 15:33:26.243409
f45aa385-e166-4796-a96b-c27d20067665,2024-09-02 15:33:26.243414
